date,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,hosp_patients,icu_patients,stringency_index
2021-11-21,17228.0,2461.14,3909768.0,965.0,137.86,298827.0,,,38.89
2021-11-22,0.0,2461.14,3909768.0,0.0,137.86,298827.0,,,38.89
2021-11-23,0.0,2461.14,3909768.0,0.0,137.86,298827.0,,,38.89
2021-11-24,0.0,2461.14,3909768.0,0.0,137.86,298827.0,,,38.89
2021-11-25,0.0,2461.14,3909768.0,0.0,137.86,298827.0,,,38.89
2021-11-26,0.0,2461.14,3909768.0,0.0,137.86,298827.0,,,38.89
2021-11-27,0.0,2461.14,3909768.0,0.0,137.86,298827.0,,,38.89
2021-11-28,19349.0,2764.14,3929117.0,927.0,132.43,299754.0,,,38.89
2021-11-29,0.0,2764.14,3929117.0,0.0,132.43,299754.0,,,35.19
2021-11-30,0.0,2764.14,3929117.0,0.0,132.43,299754.0,,,35.19
2021-12-01,0.0,2764.14,3929117.0,0.0,132.43,299754.0,,,35.19
2021-12-02,0.0,2764.14,3929117.0,0.0,132.43,299754.0,,,35.19
2021-12-03,0.0,2764.14,3929117.0,0.0,132.43,299754.0,,,35.19
2021-12-04,0.0,2764.14,3929117.0,0.0,132.43,299754.0,,,35.19
2021-12-05,18247.0,2606.71,3947364.0,940.0,134.29,300694.0,,,35.19
2021-12-06,0.0,2606.71,3947364.0,0.0,134.29,300694.0,,,35.19
2021-12-07,0.0,2606.71,3947364.0,0.0,134.29,300694.0,,,29.63
2021-12-08,0.0,2606.71,3947364.0,0.0,134.29,300694.0,,,29.63
2021-12-09,0.0,2606.71,3947364.0,0.0,134.29,300694.0,,,29.63
2021-12-10,0.0,2606.71,3947364.0,0.0,134.29,300694.0,,,29.63
2021-12-11,0.0,2606.71,3947364.0,0.0,134.29,300694.0,,,29.63
2021-12-12,17484.0,2497.71,3964848.0,903.0,129.0,301597.0,,,29.63
2021-12-13,0.0,2497.71,3964848.0,0.0,129.0,301597.0,,,35.19
2021-12-14,0.0,2497.71,3964848.0,0.0,129.0,301597.0,,,35.19
2021-12-15,0.0,2497.71,3964848.0,0.0,129.0,301597.0,,,35.19
2021-12-16,0.0,2497.71,3964848.0,0.0,129.0,301597.0,,,35.19
2021-12-17,0.0,2497.71,3964848.0,0.0,129.0,301597.0,,,35.19
2021-12-18,0.0,2497.71,3964848.0,0.0,129.0,301597.0,,,35.19
2021-12-19,16128.0,2304.0,3980976.0,848.0,121.14,302445.0,,,35.19
2021-12-20,0.0,2304.0,3980976.0,0.0,121.14,302445.0,,,35.19
2021-12-21,0.0,2304.0,3980976.0,0.0,121.14,302445.0,,,35.19
2021-12-22,0.0,2304.0,3980976.0,0.0,121.14,302445.0,,,35.19
2021-12-23,0.0,2304.0,3980976.0,0.0,121.14,302445.0,,,35.19
2021-12-24,0.0,2304.0,3980976.0,0.0,121.14,302445.0,,,35.19
2021-12-25,0.0,2304.0,3980976.0,0.0,121.14,302445.0,,,35.19
2021-12-26,21003.0,3000.43,4001979.0,810.0,115.71,303255.0,,,35.19
2021-12-27,0.0,3000.43,4001979.0,0.0,115.71,303255.0,,,35.19
2021-12-28,0.0,3000.43,4001979.0,0.0,115.71,303255.0,,,35.19
2021-12-29,0.0,3000.43,4001979.0,0.0,115.71,303255.0,,,35.19
2021-12-30,0.0,3000.43,4001979.0,0.0,115.71,303255.0,,,35.19
2021-12-31,0.0,3000.43,4001979.0,0.0,115.71,303255.0,,,35.19
2022-01-01,0.0,3000.43,4001979.0,0.0,115.71,303255.0,,,35.19
2022-01-02,56920.0,8131.43,4058899.0,770.0,110.0,304025.0,,,35.19
2022-01-03,0.0,8131.43,4058899.0,0.0,110.0,304025.0,,,35.19
2022-01-04,0.0,8131.43,4058899.0,0.0,110.0,304025.0,,,35.19
2022-01-05,0.0,8131.43,4058899.0,0.0,110.0,304025.0,,,39.15
2022-01-06,0.0,8131.43,4058899.0,0.0,110.0,304025.0,,,39.12
2022-01-07,0.0,8131.43,4058899.0,0.0,110.0,304025.0,,,39.12
2022-01-08,0.0,8131.43,4058899.0,0.0,110.0,304025.0,,,39.08
2022-01-09,194803.0,27829.0,4253702.0,909.0,129.86,304934.0,,,39.07
2022-01-10,0.0,27829.0,4253702.0,0.0,129.86,304934.0,,,39.06
2022-01-11,0.0,27829.0,4253702.0,0.0,129.86,304934.0,,,39.05
2022-01-12,0.0,27829.0,4253702.0,0.0,129.86,304934.0,,,39.05
2022-01-13,0.0,27829.0,4253702.0,0.0,129.86,304934.0,,,39.02
2022-01-14,0.0,27829.0,4253702.0,0.0,129.86,304934.0,,,38.99
2022-01-15,0.0,27829.0,4253702.0,0.0,129.86,304934.0,,,38.97
2022-01-16,406782.0,58111.71,4660484.0,1385.0,197.86,306319.0,,,38.95
2022-01-17,0.0,58111.71,4660484.0,0.0,197.86,306319.0,,,38.95
2022-01-18,0.0,58111.71,4660484.0,0.0,197.86,306319.0,,,38.94
2022-01-19,0.0,58111.71,4660484.0,0.0,197.86,306319.0,,,38.93
2022-01-20,0.0,58111.71,4660484.0,0.0,197.86,306319.0,,,38.91
2022-01-21,0.0,58111.71,4660484.0,0.0,197.86,306319.0,,,38.9
2022-01-22,0.0,58111.71,4660484.0,0.0,197.86,306319.0,,,38.9
2022-01-23,406815.0,58116.43,5067299.0,2395.0,342.14,308714.0,,,38.89
2022-01-24,0.0,58116.43,5067299.0,0.0,342.14,308714.0,,,48.52
2022-01-25,0.0,58116.43,5067299.0,0.0,342.14,308714.0,,,48.52
2022-01-26,0.0,58116.43,5067299.0,0.0,342.14,308714.0,,,48.51
2022-01-27,0.0,58116.43,5067299.0,0.0,342.14,308714.0,,,48.5
2022-01-28,0.0,58116.43,5067299.0,0.0,342.14,308714.0,,,48.5
2022-01-29,0.0,58116.43,5067299.0,0.0,342.14,308714.0,,,48.5
2022-01-30,282729.0,40389.86,5350028.0,3603.0,514.71,312317.0,,,48.49
2022-01-31,0.0,40389.86,5350028.0,0.0,514.71,312317.0,,,48.49
2022-02-01,0.0,40389.86,5350028.0,0.0,514.71,312317.0,,,48.49
2022-02-02,0.0,40389.86,5350028.0,0.0,514.71,312317.0,,,48.49
2022-02-03,0.0,40389.86,5350028.0,0.0,514.71,312317.0,,,48.48
2022-02-04,0.0,40389.86,5350028.0,0.0,514.71,312317.0,,,48.48
2022-02-05,0.0,40389.86,5350028.0,0.0,514.71,312317.0,,,48.48
2022-02-06,166547.0,23792.43,5516575.0,3901.0,557.29,316218.0,,,48.47
2022-02-07,0.0,23792.43,5516575.0,0.0,557.29,316218.0,,,36.64
2022-02-08,0.0,23792.43,5516575.0,0.0,557.29,316218.0,,,36.64
2022-02-09,0.0,23792.43,5516575.0,0.0,557.29,316218.0,,,36.64
2022-02-10,0.0,23792.43,5516575.0,0.0,557.29,316218.0,,,36.64
2022-02-11,0.0,23792.43,5516575.0,0.0,557.29,316218.0,,,36.63
2022-02-12,0.0,23792.43,5516575.0,0.0,557.29,316218.0,,,36.63
2022-02-13,86372.0,12338.86,5602947.0,3308.0,472.57,319526.0,,,36.63
2022-02-14,0.0,12338.86,5602947.0,0.0,472.57,319526.0,,,36.63
2022-02-15,0.0,12338.86,5602947.0,0.0,472.57,319526.0,,,36.61
2022-02-16,0.0,12338.86,5602947.0,0.0,472.57,319526.0,,,36.61
2022-02-17,0.0,12338.86,5602947.0,0.0,472.57,319526.0,,,36.61
2022-02-18,0.0,12338.86,5602947.0,0.0,472.57,319526.0,,,36.61
2022-02-19,0.0,12338.86,5602947.0,0.0,472.57,319526.0,,,36.61
2022-02-20,61576.0,8796.57,5664523.0,2385.0,340.71,321911.0,,,36.61
2022-02-21,0.0,8796.57,5664523.0,0.0,340.71,321911.0,,,36.61
2022-02-22,0.0,8796.57,5664523.0,0.0,340.71,321911.0,,,36.61
2022-02-23,0.0,8796.57,5664523.0,0.0,340.71,321911.0,,,36.6
2022-02-24,0.0,8796.57,5664523.0,0.0,340.71,321911.0,,,36.6
2022-02-25,0.0,8796.57,5664523.0,0.0,340.71,321911.0,,,36.6
2022-02-26,0.0,8796.57,5664523.0,0.0,340.71,321911.0,,,36.6
2022-02-27,37281.0,5325.86,5701804.0,1571.0,224.43,323482.0,,,36.6
2022-02-28,0.0,5325.86,5701804.0,0.0,224.43,323482.0,,,36.6
2022-03-01,0.0,5325.86,5701804.0,0.0,224.43,323482.0,,,36.6
2022-03-02,0.0,5325.86,5701804.0,0.0,224.43,323482.0,,,36.6
2022-03-03,0.0,5325.86,5701804.0,0.0,224.43,323482.0,,,36.6
2022-03-04,0.0,5325.86,5701804.0,0.0,224.43,323482.0,,,36.6
2022-03-05,0.0,5325.86,5701804.0,0.0,224.43,323482.0,,,36.6
2022-03-06,21369.0,3052.71,5723173.0,930.0,132.86,324412.0,,,36.59
2022-03-07,0.0,3052.71,5723173.0,0.0,132.86,324412.0,,,38.7
2022-03-08,0.0,3052.71,5723173.0,0.0,132.86,324412.0,,,38.7
2022-03-09,0.0,3052.71,5723173.0,0.0,132.86,324412.0,,,38.69
2022-03-10,0.0,3052.71,5723173.0,0.0,132.86,324412.0,,,38.69
2022-03-11,0.0,3052.71,5723173.0,0.0,132.86,324412.0,,,38.69
2022-03-12,0.0,3052.71,5723173.0,0.0,132.86,324412.0,,,38.68
2022-03-13,14069.0,2009.86,5737242.0,532.0,76.0,324944.0,,,38.68
2022-03-14,0.0,2009.86,5737242.0,0.0,76.0,324944.0,,,38.68
2022-03-15,0.0,2009.86,5737242.0,0.0,76.0,324944.0,,,38.68
2022-03-16,0.0,2009.86,5737242.0,0.0,76.0,324944.0,,,38.68
2022-03-17,0.0,2009.86,5737242.0,0.0,76.0,324944.0,,,38.68
2022-03-18,0.0,2009.86,5737242.0,0.0,76.0,324944.0,,,38.67
2022-03-19,0.0,2009.86,5737242.0,0.0,76.0,324944.0,,,38.67
2022-03-20,10068.0,1438.29,5747310.0,349.0,49.86,325293.0,,,38.67
2022-03-21,0.0,1438.29,5747310.0,0.0,49.86,325293.0,,,25.7
2022-03-22,0.0,1438.29,5747310.0,0.0,49.86,325293.0,,,25.7
2022-03-23,0.0,1438.29,5747310.0,0.0,49.86,325293.0,,,25.7
2022-03-24,0.0,1438.29,5747310.0,0.0,49.86,325293.0,,,25.7
2022-03-25,0.0,1438.29,5747310.0,0.0,49.86,325293.0,,,25.7
2022-03-26,0.0,1438.29,5747310.0,0.0,49.86,325293.0,,,25.69
2022-03-27,6920.0,988.57,5754230.0,209.0,29.86,325502.0,,,25.69
2022-03-28,0.0,988.57,5754230.0,0.0,29.86,325502.0,,,25.69
2022-03-29,0.0,988.57,5754230.0,0.0,29.86,325502.0,,,25.69
2022-03-30,0.0,988.57,5754230.0,0.0,29.86,325502.0,,,25.69
2022-03-31,0.0,988.57,5754230.0,0.0,29.86,325502.0,,,25.69
2022-04-01,0.0,988.57,5754230.0,0.0,29.86,325502.0,,,25.69
2022-04-02,0.0,988.57,5754230.0,0.0,29.86,325502.0,,,25.69
2022-04-03,6523.0,931.86,5760753.0,153.0,21.86,325655.0,,,25.69
2022-04-04,0.0,931.86,5760753.0,0.0,21.86,325655.0,,,25.69
2022-04-05,0.0,931.86,5760753.0,0.0,21.86,325655.0,,,25.69
2022-04-06,0.0,931.86,5760753.0,0.0,21.86,325655.0,,,25.69
2022-04-07,0.0,931.86,5760753.0,0.0,21.86,325655.0,,,25.69
2022-04-08,0.0,931.86,5760753.0,0.0,21.86,325655.0,,,25.69
2022-04-09,0.0,931.86,5760753.0,0.0,21.86,325655.0,,,25.69
2022-04-10,4757.0,679.57,5765510.0,117.0,16.71,325772.0,,,25.69
2022-04-11,0.0,679.57,5765510.0,0.0,16.71,325772.0,,,25.69
2022-04-12,0.0,679.57,5765510.0,0.0,16.71,325772.0,,,25.69
2022-04-13,0.0,679.57,5765510.0,0.0,16.71,325772.0,,,25.68
2022-04-14,0.0,679.57,5765510.0,0.0,16.71,325772.0,,,25.68
2022-04-15,0.0,679.57,5765510.0,0.0,16.71,325772.0,,,25.68
2022-04-16,0.0,679.57,5765510.0,0.0,16.71,325772.0,,,25.68
2022-04-17,3205.0,457.86,5768715.0,71.0,10.14,325843.0,,,25.67
2022-04-18,0.0,457.86,5768715.0,0.0,10.14,325843.0,,,25.67
2022-04-19,0.0,457.86,5768715.0,0.0,10.14,325843.0,,,25.67
2022-04-20,0.0,457.86,5768715.0,0.0,10.14,325843.0,,,25.67
2022-04-21,0.0,457.86,5768715.0,0.0,10.14,325843.0,,,25.67
2022-04-22,0.0,457.86,5768715.0,0.0,10.14,325843.0,,,25.67
2022-04-23,0.0,457.86,5768715.0,0.0,10.14,325843.0,,,25.67
2022-04-24,3846.0,549.43,5772561.0,70.0,10.0,325913.0,,,25.67
2022-04-25,0.0,549.43,5772561.0,0.0,10.0,325913.0,,,25.67
2022-04-26,0.0,549.43,5772561.0,0.0,10.0,325913.0,,,25.67
2022-04-27,0.0,549.43,5772561.0,0.0,10.0,325913.0,,,25.67
2022-04-28,0.0,549.43,5772561.0,0.0,10.0,325913.0,,,25.67
2022-04-29,0.0,549.43,5772561.0,0.0,10.0,325913.0,,,25.67
2022-04-30,0.0,549.43,5772561.0,0.0,10.0,325913.0,,,25.67
2022-05-01,3993.0,570.43,5776554.0,41.0,5.86,325954.0,,,25.67
2022-05-02,0.0,570.43,5776554.0,0.0,5.86,325954.0,,,25.67
2022-05-03,0.0,570.43,5776554.0,0.0,5.86,325954.0,,,25.67
2022-05-04,0.0,570.43,5776554.0,0.0,5.86,325954.0,,,25.67
2022-05-05,0.0,570.43,5776554.0,0.0,5.86,325954.0,,,25.67
2022-05-06,0.0,570.43,5776554.0,0.0,5.86,325954.0,,,25.67
2022-05-07,0.0,570.43,5776554.0,0.0,5.86,325954.0,,,25.67
2022-05-08,4324.0,617.71,5780878.0,42.0,6.0,325996.0,,,25.67
2022-05-09,0.0,617.71,5780878.0,0.0,6.0,325996.0,,,25.67
2022-05-10,0.0,617.71,5780878.0,0.0,6.0,325996.0,,,25.67
2022-05-11,0.0,617.71,5780878.0,0.0,6.0,325996.0,,,25.67
2022-05-12,0.0,617.71,5780878.0,0.0,6.0,325996.0,,,25.67
2022-05-13,0.0,617.71,5780878.0,0.0,6.0,325996.0,,,25.67
2022-05-14,0.0,617.71,5780878.0,0.0,6.0,325996.0,,,25.67
2022-05-15,5359.0,765.57,5786237.0,34.0,4.86,326030.0,,,25.67
2022-05-16,0.0,765.57,5786237.0,0.0,4.86,326030.0,,,25.67
2022-05-17,0.0,765.57,5786237.0,0.0,4.86,326030.0,,,25.67
2022-05-18,0.0,765.57,5786237.0,0.0,4.86,326030.0,,,25.67
2022-05-19,0.0,765.57,5786237.0,0.0,4.86,326030.0,,,25.67
2022-05-20,0.0,765.57,5786237.0,0.0,4.86,326030.0,,,25.67
2022-05-21,0.0,765.57,5786237.0,0.0,4.86,326030.0,,,25.67
2022-05-22,7750.0,1107.14,5793987.0,40.0,5.71,326070.0,,,25.67
2022-05-23,0.0,1107.14,5793987.0,0.0,5.71,326070.0,,,25.67
2022-05-24,0.0,1107.14,5793987.0,0.0,5.71,326070.0,,,25.67
2022-05-25,0.0,1107.14,5793987.0,0.0,5.71,326070.0,,,25.67
2022-05-26,0.0,1107.14,5793987.0,0.0,5.71,326070.0,,,25.67
2022-05-27,0.0,1107.14,5793987.0,0.0,5.71,326070.0,,,25.67
2022-05-28,0.0,1107.14,5793987.0,0.0,5.71,326070.0,,,25.67
2022-05-29,12237.0,1748.14,5806224.0,38.0,5.43,326108.0,,,25.67
2022-05-30,0.0,1748.14,5806224.0,0.0,5.43,326108.0,,,25.67
2022-05-31,0.0,1748.14,5806224.0,0.0,5.43,326108.0,,,25.67
2022-06-01,0.0,1748.14,5806224.0,0.0,5.43,326108.0,,,25.67
2022-06-02,0.0,1748.14,5806224.0,0.0,5.43,326108.0,,,25.67
2022-06-03,0.0,1748.14,5806224.0,0.0,5.43,326108.0,,,25.67
2022-06-04,0.0,1748.14,5806224.0,0.0,5.43,326108.0,,,25.67
2022-06-05,19550.0,2792.86,5825774.0,35.0,5.0,326143.0,,,25.67
2022-06-06,0.0,2792.86,5825774.0,0.0,5.0,326143.0,,,25.67
2022-06-07,0.0,2792.86,5825774.0,0.0,5.0,326143.0,,,25.67
2022-06-08,0.0,2792.86,5825774.0,0.0,5.0,326143.0,,,25.67
2022-06-09,0.0,2792.86,5825774.0,0.0,5.0,326143.0,,,25.67
2022-06-10,0.0,2792.86,5825774.0,0.0,5.0,326143.0,,,25.67
2022-06-11,0.0,2792.86,5825774.0,0.0,5.0,326143.0,,,25.67
2022-06-12,34371.0,4910.14,5860145.0,37.0,5.29,326180.0,,,25.67
2022-06-13,0.0,4910.14,5860145.0,0.0,5.29,326180.0,,,25.67
2022-06-14,0.0,4910.14,5860145.0,0.0,5.29,326180.0,,,25.67
2022-06-15,0.0,4910.14,5860145.0,0.0,5.29,326180.0,,,25.67
2022-06-16,0.0,4910.14,5860145.0,0.0,5.29,326180.0,,,25.67
2022-06-17,0.0,4910.14,5860145.0,0.0,5.29,326180.0,,,25.67
2022-06-18,0.0,4910.14,5860145.0,0.0,5.29,326180.0,,,25.67
2022-06-19,55313.0,7901.86,5915458.0,76.0,10.86,326256.0,,,25.67
2022-06-20,0.0,7901.86,5915458.0,0.0,10.86,326256.0,,,25.67
2022-06-21,0.0,7901.86,5915458.0,0.0,10.86,326256.0,,,17.59
2022-06-22,0.0,7901.86,5915458.0,0.0,10.86,326256.0,,,17.59
2022-06-23,0.0,7901.86,5915458.0,0.0,10.86,326256.0,,,17.59
2022-06-24,0.0,7901.86,5915458.0,0.0,10.86,326256.0,,,17.59
2022-06-25,0.0,7901.86,5915458.0,0.0,10.86,326256.0,,,17.59
2022-06-26,97266.0,13895.14,6012724.0,118.0,16.86,326374.0,,,17.59
2022-06-27,0.0,13895.14,6012724.0,0.0,16.86,326374.0,,,19.44
2022-06-28,0.0,13895.14,6012724.0,0.0,16.86,326374.0,,,19.44
2022-06-29,0.0,13895.14,6012724.0,0.0,16.86,326374.0,,,19.44
2022-06-30,0.0,13895.14,6012724.0,0.0,16.86,326374.0,,,19.44
2022-07-01,0.0,13895.14,6012724.0,0.0,16.86,326374.0,,,19.44
2022-07-02,0.0,13895.14,6012724.0,0.0,16.86,326374.0,,,19.44
2022-07-03,152465.0,21780.71,6165189.0,186.0,26.57,326560.0,,,19.44
2022-07-04,0.0,21780.71,6165189.0,0.0,26.57,326560.0,,,19.44
2022-07-05,0.0,21780.71,6165189.0,0.0,26.57,326560.0,,,19.44
2022-07-06,0.0,21780.71,6165189.0,0.0,26.57,326560.0,,,19.44
2022-07-07,0.0,21780.71,6165189.0,0.0,26.57,326560.0,,,25.0
2022-07-08,0.0,21780.71,6165189.0,0.0,26.57,326560.0,,,25.0
2022-07-09,0.0,21780.71,6165189.0,0.0,26.57,326560.0,,,25.0
2022-07-10,200105.0,28586.43,6365294.0,315.0,45.0,326875.0,,,25.0
2022-07-11,0.0,28586.43,6365294.0,0.0,45.0,326875.0,,,25.0
2022-07-12,0.0,28586.43,6365294.0,0.0,45.0,326875.0,,,30.56
2022-07-13,0.0,28586.43,6365294.0,0.0,45.0,326875.0,,,30.56
2022-07-14,0.0,28586.43,6365294.0,0.0,45.0,326875.0,,,33.33
2022-07-15,0.0,28586.43,6365294.0,0.0,45.0,326875.0,,,33.33
2022-07-16,0.0,28586.43,6365294.0,0.0,45.0,326875.0,,,33.33
2022-07-17,213873.0,30553.29,6579167.0,559.0,79.86,327434.0,,,33.33
2022-07-18,0.0,30553.29,6579167.0,0.0,79.86,327434.0,,,33.33
2022-07-19,0.0,30553.29,6579167.0,0.0,79.86,327434.0,,,33.33
2022-07-20,0.0,30553.29,6579167.0,0.0,79.86,327434.0,,,33.33
2022-07-21,0.0,30553.29,6579167.0,0.0,79.86,327434.0,,,33.33
2022-07-22,0.0,30553.29,6579167.0,0.0,79.86,327434.0,,,33.33
2022-07-23,0.0,30553.29,6579167.0,0.0,79.86,327434.0,,,33.33
2022-07-24,179987.0,25712.43,6759154.0,607.0,86.71,328041.0,,,33.33
2022-07-25,0.0,25712.43,6759154.0,0.0,86.71,328041.0,,,33.33
2022-07-26,0.0,25712.43,6759154.0,0.0,86.71,328041.0,,,33.33
2022-07-27,0.0,25712.43,6759154.0,0.0,86.71,328041.0,,,33.33
2022-07-28,0.0,25712.43,6759154.0,0.0,86.71,328041.0,,,33.33
2022-07-29,0.0,25712.43,6759154.0,0.0,86.71,328041.0,,,33.33
2022-07-30,0.0,25712.43,6759154.0,0.0,86.71,328041.0,,,33.33
2022-07-31,122038.0,17434.0,6881192.0,638.0,91.14,328679.0,,,33.33
2022-08-01,0.0,17434.0,6881192.0,0.0,91.14,328679.0,,,33.33
2022-08-02,0.0,17434.0,6881192.0,0.0,91.14,328679.0,,,33.33
2022-08-03,0.0,17434.0,6881192.0,0.0,91.14,328679.0,,,33.33
2022-08-04,0.0,17434.0,6881192.0,0.0,91.14,328679.0,,,33.33
2022-08-05,0.0,17434.0,6881192.0,0.0,91.14,328679.0,,,33.33
2022-08-06,0.0,17434.0,6881192.0,0.0,91.14,328679.0,,,33.33
2022-08-07,80263.0,11466.14,6961455.0,596.0,85.14,329275.0,,,33.33
2022-08-08,0.0,11466.14,6961455.0,0.0,85.14,329275.0,,,33.33
2022-08-09,0.0,11466.14,6961455.0,0.0,85.14,329275.0,,,33.33
2022-08-10,0.0,11466.14,6961455.0,0.0,85.14,329275.0,,,33.33
2022-08-11,0.0,11466.14,6961455.0,0.0,85.14,329275.0,,,33.33
2022-08-12,0.0,11466.14,6961455.0,0.0,85.14,329275.0,,,33.33
2022-08-13,0.0,11466.14,6961455.0,0.0,85.14,329275.0,,,33.33
2022-08-14,53654.0,7664.86,7015109.0,423.0,60.43,329698.0,,,33.33
2022-08-15,0.0,7664.86,7015109.0,0.0,60.43,329698.0,,,33.33
2022-08-16,0.0,7664.86,7015109.0,0.0,60.43,329698.0,,,33.33
2022-08-17,0.0,7664.86,7015109.0,0.0,60.43,329698.0,,,33.33
2022-08-18,0.0,7664.86,7015109.0,0.0,60.43,329698.0,,,33.33
2022-08-19,0.0,7664.86,7015109.0,0.0,60.43,329698.0,,,33.33
2022-08-20,0.0,7664.86,7015109.0,0.0,60.43,329698.0,,,33.33
2022-08-21,33244.0,4749.14,7048353.0,292.0,41.71,329990.0,,,33.33
2022-08-22,0.0,4749.14,7048353.0,0.0,41.71,329990.0,,,33.33
2022-08-23,0.0,4749.14,7048353.0,0.0,41.71,329990.0,,,33.33
2022-08-24,0.0,4749.14,7048353.0,0.0,41.71,329990.0,,,33.33
2022-08-25,0.0,4749.14,7048353.0,0.0,41.71,329990.0,,,33.33
2022-08-26,0.0,4749.14,7048353.0,0.0,41.71,329990.0,,,33.33
2022-08-27,0.0,4749.14,7048353.0,0.0,41.71,329990.0,,,33.33
2022-08-28,22956.0,3279.43,7071309.0,231.0,33.0,330221.0,,,33.33
2022-08-29,0.0,3279.43,7071309.0,0.0,33.0,330221.0,,,24.07
2022-08-30,0.0,3279.43,7071309.0,0.0,33.0,330221.0,,,15.74
2022-08-31,0.0,3279.43,7071309.0,0.0,33.0,330221.0,,,15.74
2022-09-01,0.0,3279.43,7071309.0,0.0,33.0,330221.0,,,15.74
2022-09-02,0.0,3279.43,7071309.0,0.0,33.0,330221.0,,,15.74
2022-09-03,0.0,3279.43,7071309.0,0.0,33.0,330221.0,,,15.74
2022-09-04,16411.0,2344.43,7087720.0,171.0,24.43,330392.0,,,15.74
2022-09-05,0.0,2344.43,7087720.0,0.0,24.43,330392.0,,,15.74
2022-09-06,0.0,2344.43,7087720.0,0.0,24.43,330392.0,,,15.74
2022-09-07,0.0,2344.43,7087720.0,0.0,24.43,330392.0,,,15.74
2022-09-08,0.0,2344.43,7087720.0,0.0,24.43,330392.0,,,15.74
2022-09-09,0.0,2344.43,7087720.0,0.0,24.43,330392.0,,,15.74
2022-09-10,0.0,2344.43,7087720.0,0.0,24.43,330392.0,,,15.74
2022-09-11,12055.0,1722.14,7099775.0,105.0,15.0,330497.0,,,15.74
2022-09-12,0.0,1722.14,7099775.0,0.0,15.0,330497.0,,,13.89
2022-09-13,0.0,1722.14,7099775.0,0.0,15.0,330497.0,,,13.89
2022-09-14,0.0,1722.14,7099775.0,0.0,15.0,330497.0,,,13.89
2022-09-15,0.0,1722.14,7099775.0,0.0,15.0,330497.0,,,13.89
2022-09-16,0.0,1722.14,7099775.0,0.0,15.0,330497.0,,,13.89
2022-09-17,0.0,1722.14,7099775.0,0.0,15.0,330497.0,,,13.89
2022-09-18,7691.0,1098.71,7107466.0,86.0,12.29,330583.0,,,13.89
2022-09-19,0.0,1098.71,7107466.0,0.0,12.29,330583.0,,,13.89
2022-09-20,0.0,1098.71,7107466.0,0.0,12.29,330583.0,,,13.89
2022-09-21,0.0,1098.71,7107466.0,0.0,12.29,330583.0,,,13.89
2022-09-22,0.0,1098.71,7107466.0,0.0,12.29,330583.0,,,13.89
2022-09-23,0.0,1098.71,7107466.0,0.0,12.29,330583.0,,,13.89
2022-09-24,0.0,1098.71,7107466.0,0.0,12.29,330583.0,,,13.89
2022-09-25,7673.0,1096.14,7115139.0,55.0,7.86,330638.0,,,13.89
2022-09-26,0.0,1096.14,7115139.0,0.0,7.86,330638.0,,,13.89
2022-09-27,0.0,1096.14,7115139.0,0.0,7.86,330638.0,,,13.89
2022-09-28,0.0,1096.14,7115139.0,0.0,7.86,330638.0,,,13.89
2022-09-29,0.0,1096.14,7115139.0,0.0,7.86,330638.0,,,13.89
2022-09-30,0.0,1096.14,7115139.0,0.0,7.86,330638.0,,,13.89
2022-10-01,0.0,1096.14,7115139.0,0.0,7.86,330638.0,,,13.89
2022-10-02,5199.0,742.71,7120338.0,55.0,7.86,330693.0,,,13.89
2022-10-03,0.0,742.71,7120338.0,0.0,7.86,330693.0,,,13.89
2022-10-04,0.0,742.71,7120338.0,0.0,7.86,330693.0,,,13.89
2022-10-05,0.0,742.71,7120338.0,0.0,7.86,330693.0,,,13.89
2022-10-06,0.0,742.71,7120338.0,0.0,7.86,330693.0,,,13.89
2022-10-07,0.0,742.71,7120338.0,0.0,7.86,330693.0,,,13.89
2022-10-08,0.0,742.71,7120338.0,0.0,7.86,330693.0,,,13.89
2022-10-09,3878.0,554.0,7124216.0,53.0,7.57,330746.0,,,13.89
2022-10-10,0.0,554.0,7124216.0,0.0,7.57,330746.0,,,13.89
2022-10-11,0.0,554.0,7124216.0,0.0,7.57,330746.0,,,13.89
2022-10-12,0.0,554.0,7124216.0,0.0,7.57,330746.0,,,13.89
2022-10-13,0.0,554.0,7124216.0,0.0,7.57,330746.0,,,13.89
2022-10-14,0.0,554.0,7124216.0,0.0,7.57,330746.0,,,13.89
2022-10-15,0.0,554.0,7124216.0,0.0,7.57,330746.0,,,13.89
2022-10-16,2867.0,409.57,7127083.0,22.0,3.14,330768.0,,,13.89
2022-10-17,0.0,409.57,7127083.0,0.0,3.14,330768.0,,,13.89
2022-10-18,0.0,409.57,7127083.0,0.0,3.14,330768.0,,,13.89
2022-10-19,0.0,409.57,7127083.0,0.0,3.14,330768.0,,,13.89
2022-10-20,0.0,409.57,7127083.0,0.0,3.14,330768.0,,,13.89
2022-10-21,0.0,409.57,7127083.0,0.0,3.14,330768.0,,,13.89
2022-10-22,0.0,409.57,7127083.0,0.0,3.14,330768.0,,,13.89
2022-10-23,2657.0,379.57,7129740.0,25.0,3.57,330793.0,,,13.89
2022-10-24,0.0,379.57,7129740.0,0.0,3.57,330793.0,,,13.89
2022-10-25,0.0,379.57,7129740.0,0.0,3.57,330793.0,,,13.89
2022-10-26,0.0,379.57,7129740.0,0.0,3.57,330793.0,,,13.89
